"","Inbred","PHK76_DEH1.2020","PHK76_DEH1.2021","PHK76_IAH1.2021","PHK76_IAH2.2021","PHK76_IAH3.2021","PHK76_IAH4.2021","PHK76_ILH1.2021","PHK76_INH1.2020","PHK76_NCH1.2021","PHK76_WIH2.2020","PHK76_WIH2.2021","PHP02_DEH1.2020","PHP02_DEH1.2021","PHP02_IAH2.2021","PHP02_IAH3.2021","PHP02_IAH4.2021","PHP02_MIH1.2021","PHP02_MNH1.2020","PHP02_MNH1.2021","PHP02_OHH1.2020","PHP02_WIH1.2020","PHP02_WIH1.2021","PHP02_WIH2.2020","PHP02_WIH2.2021","PHP02_WIH3.2021","PHZ51_DEH1.2020","PHZ51_DEH1.2021","PHZ51_GAH1.2020","PHZ51_GAH1.2021","PHZ51_IAH1.2021","PHZ51_IAH2.2021","PHZ51_IAH3.2021","PHZ51_IAH4.2021","PHZ51_NCH1.2021","PHZ51_NEH1.2020","PHZ51_NEH1.2021","PHZ51_NEH2.2020","PHZ51_NEH3.2020","PHZ51_SCH1.2021","PHZ51_TXH1.2020","PHZ51_TXH2.2020","PHZ51_TXH2.2021","PHZ51_TXH3.2021","PHZ51_WIH2.2020","PHZ51_WIH2.2021"
"73","W10004_0261",10.5963420558975,13.0234068396248,11.1610133243619,12.3069840014635,12.8336266713988,10.8333083853756,12.3720865503468,13.3692205541862,9.09533752195773,14.2813294144691,13.9828625093947,9.92616952283428,12.2661902785402,11.7150856930127,11.9947603594018,9.90254096864856,12.603879739036,11.2864714256291,11.2788951472598,13.8921118015045,11.4634327733221,12.82386980626,10.7782430299725,12.6606115824327,10.5564143513124,8.46529186441076,11.0747242696361,7.62077158052894,10.2411594363413,9.63166094872301,12.0057365953967,12.1240967833306,10.537855732823,8.44374036960241,9.15021652844756,10.7816539824186,11.2236874075028,11.4382962525724,6.16347221096263,9.48045820606924,7.18142683974425,10.3696252569603,4.21841364549315,12.6295626659816,13.0323363224724
"74","W10004_0262",8.50313160953129,11.2979639243797,10.0249910643076,10.1427127164843,9.95870406436101,10.1077389171555,11.1716340399565,11.8924733335386,7.72620620593356,11.514667222438,12.2268820693968,9.8537326654703,11.8644878890943,11.4666767452601,11.3624315887545,11.0500375561881,12.7117904183881,10.5884245503438,11.4113640594179,14.2709009603128,12.114606662588,13.7686144331396,12.666463402076,12.6291066413184,10.1051836167726,8.80837399897642,11.4310479927969,9.12383699517065,9.84875676217683,9.39471558260964,10.7823719058853,10.827711199464,9.84323009672073,8.43969342396533,9.26683764231687,9.29686957227702,11.0216675001512,10.3515220747855,7.85284530489541,8.32490936194001,6.52633948714559,8.89155069897089,3.77131618592571,11.0933212182412,12.5909363267814
"75","W10004_0264",8.10074018165658,9.77239867068805,7.80406209386697,10.1287066197119,9.93869008069005,9.53416952573296,10.1502188556605,11.5881030445604,7.67002581180987,10.6272119142528,11.0266113300167,8.56116010501844,11.3820427015454,10.4894056057019,10.0306740442601,9.59606748091367,11.5414568369049,10.4071759143522,10.5669569722716,12.6281872813669,12.1420493838818,12.1374588393884,10.7947796778937,11.4774183057366,9.25586339779547,7.86702403282382,9.68310591974382,7.05623632056514,9.2224048131754,7.71030715495296,10.7859281865591,9.96392676384593,8.32665293587127,7.79115976377457,7.08935849801193,8.92367530733343,9.68272240184077,9.82257937907904,6.38555884603277,8.22799837062191,6.20153057038168,7.39988605929673,2.86204895799547,11.3568260065443,10.1947770951559
"76","W10004_0268",9.57278556180671,11.7515709570467,10.8191143023787,10.8473308783254,11.4915675477348,10.3442640118798,12.4441412968969,13.8596776082293,10.3323980662529,13.0068709203749,12.534522041734,10.0851225052044,12.4071603612175,12.7589981568285,12.3639660563928,11.2937007862557,13.4487780205042,12.3762634735941,12.5162501333604,14.2530066572231,13.2604365967173,14.3473784061852,11.5464814763877,14.7354092691085,11.5625907294204,7.78022168645087,10.2993019250849,7.80637401407416,10.0543359735538,9.00352903884514,11.6135821237753,11.7629546827253,8.6572895499441,8.18393439917895,8.28517806850944,10.7740698614796,10.2652971872527,8.92690404280654,5.71449692483764,10.0313199526132,7.62030851613212,8.26704806593506,4.24061861307661,11.275277338865,12.0569960647889
"77","W10004_0276",11.0203585775742,12.6783296088333,10.4329258413198,12.5329282175577,12.2230407446303,11.5993356114008,12.694896092364,12.681830187533,10.1474785652986,13.1055683845533,13.2802786033456,10.6685666707213,12.390631796435,12.1547976083369,11.101810319554,11.5104704456989,13.6949267201685,12.0254019451825,11.422889115948,13.9783319100831,12.8047305905063,13.7926562652575,12.7370596343273,13.5563861580671,11.0919994786707,9.68918296288142,11.220481274002,7.12797071512944,9.93730155530603,9.07862422937307,11.3752736832588,10.6081913870292,10.0320367179774,8.82868556245354,8.65527501611547,10.0484912607362,9.6581533457433,9.98523775297271,5.49200562472749,8.81567770342951,7.1419465814215,9.86196554023701,4.35676000223622,11.734214025197,11.9782486239156
"78","W10004_0292",7.74427066294413,10.4249434762599,9.07818716091169,10.5199512929068,9.88111037747097,10.1409117064658,10.5347894240197,11.2483430139954,7.28372168537603,9.90184289268596,11.6459514736118,8.99963440574975,11.266219251106,11.5681381748757,12.1799290679098,10.6323922377844,12.3020933680318,11.1257726793299,11.3970093727035,13.213814573697,10.950673016479,12.3727413773408,10.7525054781162,12.4775053073906,10.0511558490209,8.30400830733839,10.4563778559944,7.07540097548009,9.36516566131764,9.24069083604434,10.7294441432292,11.8416631638874,9.94086710085871,7.73835838915991,8.35573366742407,9.35438819684702,10.4009470669492,10.8895876948214,6.48529642673307,8.28710810811664,5.77971488651287,9.5906280144595,4.11081124239279,12.1851666697035,11.1631866156963
"79","W10004_0299",10.6368686606678,10.9362640475743,10.2002350461857,11.4082671140712,11.6535935917474,11.1653790199485,12.4141875490863,12.763117188372,9.18189520994575,9.93883458004566,12.0779834493439,11.2273312261545,12.6320378319071,12.5101820431855,11.7336118786921,11.4502784900011,13.1423617937984,11.9535974696209,11.8494118244925,15.248155896568,12.0985135447281,14.932273144342,13.4778220248652,14.2242031374617,12.514085012106,9.92326520955309,13.1643324862194,8.82472937725546,11.4481798077916,10.6533785619396,12.2603196641874,13.1291146285816,11.8032487234125,9.31845402151099,11.030926765125,12.2962173455648,10.9795484412243,12.4143695443206,7.68648114304312,9.18257160218124,7.44601920711417,10.7377686494008,4.64079761582127,13.1489208395596,13.3529123665216
"80","W10004_0306",9.84791472220704,12.5896064197105,11.0965995315057,12.2258126761769,11.7601673974092,11.2718449011909,12.8428032741983,13.2572682869654,9.75402989864824,13.9616803232744,13.2940047011506,10.3106978811046,11.7051050003164,12.0575515306503,11.8400282251816,11.4242840872084,12.4735805080093,12.0803219267224,11.6174895760527,14.1522937644176,13.2835622365347,13.9378590844492,11.6167649205429,12.9370180507327,11.3660462539846,9.48450355353094,10.350975147016,9.80980973472446,11.4621449928957,10.9504733127874,12.5274983756224,12.1546496134161,10.9727242208151,8.54988378317608,8.60925857162832,12.6683304102079,11.3302153513417,12.4140209650741,7.98242194837181,11.2616461875629,8.7032842387691,11.1251632309889,5.42298462851602,12.9854663484214,12.9765862798083
"81","W10004_0308",9.5957102669808,11.771375379795,9.69703689502213,11.2962073075275,10.5773439436307,11.1091665029857,11.6818548247606,12.6103716890074,8.38130758144002,11.4971357006592,14.0462725792745,9.95545042964971,11.9812823328281,12.2587317746541,11.7916048627225,10.985969244357,11.8526245063223,11.2951180911765,10.6655779466201,13.2900446342482,11.7243919056559,13.8564459812242,11.3818729581089,11.6019530858211,10.7052661368275,8.46900092703228,10.5657825885519,8.88605353076604,9.35124695456098,8.75156382291386,11.0260700272852,10.5166431503674,9.96240633038453,7.7403280652111,9.69247154309874,9.49517552764221,8.76179386272986,11.3144477811472,6.63076931512237,9.17365600169917,6.37018881945709,9.7190035217916,4.05137554548163,12.1545729905016,11.9915419695603
"82","W10004_0344",9.32078293638606,11.3560572200635,9.70180575697283,10.9765545878296,10.6135661541278,10.6617642339548,11.2216292345763,13.2683631982018,7.96342751326051,12.1231396782192,13.1349447061,9.7405848727977,11.5209509374273,12.1036986010373,10.8907689192133,11.5401183580918,13.3054360898979,12.0347878485344,11.6765189595429,13.1586019589372,11.6827743504018,13.976287493218,10.7653934431401,13.4625387976912,10.8268196579537,7.61559314687854,9.18105971515504,7.93999633405898,9.92367054644587,8.52944609418522,11.4352762626648,11.1445705682816,9.87950897731874,8.04547921727575,7.45762665126628,10.8314895290619,9.50846851501342,10.6231577266373,5.82727104907924,7.5870839840837,7.52238538553916,9.20859039326034,3.89315207047926,11.6388159646021,12.3444214580584
"84","W10004_0381",10.6093253215984,11.7574773514182,10.7670850351823,11.7511351336108,12.2225008127444,11.7159454727916,12.4579053321666,13.6645044972355,8.89356974061514,13.0572897813635,13.048183719297,10.5990727595665,12.1601200482789,12.7091346461386,13.0418949525904,12.0318841747279,13.2360548293571,11.950240336725,11.5124658688417,15.1665221079067,12.812893897009,15.3586653536854,13.616576123201,14.7678268280118,11.4460350990604,8.0276997621696,11.5768502141874,8.06999639981815,10.3518365678965,9.75331220947406,11.3318011619694,11.117817256965,10.9434307133662,8.91928554622491,10.0536195640847,8.12107349210551,9.99022242724425,11.9974713472541,7.08887609623342,10.1567821862495,7.23329226466413,9.86262065149374,4.10610012687676,12.8461551410682,12.1037702223669
"85","W10004_0383",9.18886353946345,11.971711056537,9.44468982120326,10.8470503232356,11.4563163332465,10.0931231459955,10.1313781999676,11.601911248395,8.44533449005581,12.446185869943,11.9809756978994,9.75985357908807,12.0751517032249,11.6928254238734,11.9735060207994,10.5301540270345,12.0744757322878,11.3210643075986,10.9585125759109,13.3515495303544,11.5564733571948,13.693502542351,11.1263082877048,12.6919446561831,10.6118835970931,7.35026229217045,9.49116182572891,7.57151986674257,9.58756628155287,9.28109334288157,10.4006356726758,8.99079749970826,9.28600543983878,9.03431375385436,8.26820675614011,9.63031143469994,9.93139423991265,10.9970871279567,6.88550331878003,8.87810726483143,7.81142047246918,8.84560397909445,3.35461590288894,11.5546362915545,10.8593212995226
"86","W10004_0389",9.18933668803835,11.4130278911754,9.03854838011905,10.9108772469096,10.7178671173052,10.5622580522304,11.7676353880782,11.6154807892595,8.09569937154679,10.2110059169024,11.0218971603595,9.11911647184857,12.5122052526476,11.5284473027475,11.8288959533383,10.499295660425,12.3384785759396,11.7882058646407,10.721452417787,13.1348603047075,12.0414331156095,12.9343361135309,12.3425134883903,13.278111891391,10.6949870258127,6.96769377033382,10.8247939508432,7.46374392349204,9.379002627566,8.65082467120314,10.3550224778517,10.1777044885286,10.1207232600689,7.79525094383691,8.67998213033425,10.8210688611617,10.5210908412307,11.4522884667129,5.89009361298576,9.21912354481783,6.08866064431956,8.68809633933654,4.10587911678844,10.2217325111047,11.7617906694977
"87","W10004_0403",8.86296769769985,12.1785158056123,10.3130947189264,11.896909880047,12.1156256874396,11.5303069962633,13.244185207769,12.9833381029245,9.21862041889091,12.957371288611,14.1155493503587,8.36356790506884,11.4893293033365,12.419739816465,10.2151725095667,11.6562314735227,13.3016570319466,11.5040287269085,11.2952854469431,14.2354553172847,12.8252881221247,15.0044473556735,11.0496914981972,12.8597329853473,11.6061082859609,8.66440020190067,12.0678676883296,8.9141446802992,11.1796557597276,9.78925733569166,11.8594606589133,12.1251278355825,10.5749043782061,8.25563950221393,8.78796145252296,11.7867986867988,10.446829896672,11.7950543276708,7.73134870877856,9.60910956365793,7.49717480718987,10.7608576858685,4.47125270319973,11.2900268794969,13.4613047576128
"91","W10004_0427",9.67730200413727,11.1648530067133,9.89933986030568,10.8786793619715,11.6727963052443,10.0877511954922,12.1404052025467,11.9379972400235,8.19607504784468,12.1146014127735,12.1268434479969,9.31623492941939,11.9733384240487,11.4537185894221,11.4798316104071,10.1003084361072,12.8378440126762,11.7488423696826,11.1837230082497,13.6289512793111,12.7004414308651,13.4434153751966,10.5498026119152,12.3583342879454,10.6001819409468,9.2735168499223,12.2714557487919,8.15812469792868,10.2176663069673,9.51078470902879,11.0094709192875,11.0883910184296,10.5218412247049,9.25122858326483,8.72811489361681,10.9935510760108,10.1834109568484,11.2694087054433,6.19686516379601,8.86014205203424,8.31909885998107,8.49872256465586,3.93850397911767,12.3950567783432,11.2583578584556
"92","W10004_0430",9.58765595936785,10.9119873585507,9.52194342345323,10.9391842010765,10.8472956842594,10.0195961335678,10.4009373676069,11.5947576716783,8.62907209989078,11.6820026856138,13.037850101462,9.42805752257583,11.788445119341,11.818359665526,11.5434773017094,10.6578446577738,13.5315365739201,11.3732152550459,10.6393071924003,14.0612263534056,13.262196585079,13.5552817376246,13.0392695027362,13.3074980677737,11.4733113050969,7.23139022695661,10.167061709408,6.99172375928909,9.31753222602426,9.34068710558106,12.7576138155429,10.0214923745346,10.1293612905414,8.4643830510617,6.2959214866369,8.26088083942967,9.54393338162147,10.9689619699068,7.47952014380966,7.22354151717021,7.17983444492285,9.23037622505097,3.47497635151448,12.5484263033114,11.7496899560482
"93","W10004_0465",9.62329050420395,11.9597255313012,9.64692134597109,11.3728744952114,9.33025208467353,10.4119169585976,12.2919949448084,11.9002402945013,8.19190701385885,11.9988970548373,13.1772384642106,10.3442253970998,13.2246113068963,12.0880587877426,12.0658596721697,11.1431718592929,12.6530461070684,11.2457996848516,11.7894913858377,14.3505063941199,12.6212957373646,13.7963052102867,14.5270150900914,13.4424530232751,11.8946955062955,8.56656635039291,11.4117311395053,7.97270970677924,9.73592931016658,9.52259212474309,11.8165819868805,11.1405943908388,10.1986780685253,8.58322690831944,9.03649193438175,10.6913047225842,10.4968327722467,10.0291247422695,6.46344100589297,8.40080150070463,6.48182269510144,9.13274466656042,4.51052381127395,11.7965139024603,11.8064208408535
"94","W10004_0474",10.278174570992,12.5892474774044,10.7149191317212,11.83112654847,12.1768436560674,11.5239053499471,12.7876523905286,12.2900141870067,8.92200056569669,12.4687265059329,12.7540720596364,10.1556742614844,11.6940549912668,12.6048471766689,12.5069463162417,12.1045057425869,13.015619715159,12.1436629308652,11.9741005232546,14.4374543379477,13.002209745192,14.226372113274,13.669375560586,13.471922462648,10.9799328480385,9.93868098187626,11.7855429331165,8.02256735228293,10.0615611127589,10.1399514871967,11.8491524234975,11.860874580299,9.58115824561325,9.45513273138297,8.81525072730837,9.65037970884353,9.95748552664576,11.5299746652333,8.13286434890622,9.45267552291267,7.10903494053605,9.96894670704574,5.24424196772751,12.4157483410358,13.0137367328989
"95","W10004_0487",8.14252949294446,11.8451945514842,9.52773394391029,10.5571110574498,10.4377516085861,9.18677048819502,10.0607939934981,10.4833086139798,7.8685682624989,10.6456798980587,11.3075525253237,11.128071200819,12.9699763643733,13.928805307085,12.4298240070815,11.1801211549715,14.8767490582816,12.6370588777953,13.0647910810386,15.4754600606114,13.2677710200818,13.8643570646617,14.0847682417016,13.3526193012054,11.0723614316485,7.80801653324962,9.96342843864754,6.84263962132005,9.60677171963418,9.04268106277252,11.4374481512517,9.4845685559002,9.93506835898291,8.38275500051866,8.55398632644884,9.10211940867145,10.0853504569266,10.6773285022499,6.64838859332375,8.62157740186397,5.97357104927483,9.03478892558145,3.27817971661209,11.8034395338396,11.7539677690607
"96","W10004_0498",10.8734674428135,12.6446389241716,11.719625695294,12.2723137804654,13.4860528408314,12.5473642979362,13.2194716055145,14.5889653286268,10.0086087483811,13.3920137270553,13.7310831428542,8.95574929160776,11.9473177348718,11.9008176240297,10.912787823692,10.663382832755,12.118134523107,10.6756009733924,10.950047708383,13.0766320130934,11.4576501028086,12.9223604389049,11.1092069730825,12.8067697068058,10.2631736894108,9.53067150156553,12.5368367805208,8.53526605612965,11.1631886287014,10.2778107472114,12.2199474737191,12.7839771884435,11.5468972019383,9.84255511993318,10.1786500218968,11.2742320642392,10.8013854681278,11.0214862678808,8.89671545635083,9.87047570004763,7.3944927267892,10.1898399592895,4.18290560436173,12.2879374976665,13.4130038321827
