,Inbred,PHK76_DEH1.2020,PHK76_DEH1.2021,PHK76_IAH1.2021,PHK76_IAH2.2021,PHK76_IAH3.2021,PHK76_IAH4.2021,PHK76_ILH1.2021,PHK76_INH1.2020,PHK76_NCH1.2021,PHK76_WIH2.2020,PHK76_WIH2.2021,PHK76.Yield,PHP02_DEH1.2020,PHP02_DEH1.2021,PHP02_IAH2.2021,PHP02_IAH3.2021,PHP02_IAH4.2021,PHP02_MIH1.2021,PHP02_MNH1.2020,PHP02_MNH1.2021,PHP02_OHH1.2020,PHP02_WIH1.2020,PHP02_WIH1.2021,PHP02_WIH2.2020,PHP02_WIH2.2021,PHP02_WIH3.2021,PHP02.Yield,PHZ51_DEH1.2020,PHZ51_DEH1.2021,PHZ51_GAH1.2020,PHZ51_GAH1.2021,PHZ51_IAH1.2021,PHZ51_IAH2.2021,PHZ51_IAH3.2021,PHZ51_IAH4.2021,PHZ51_NCH1.2021,PHZ51_NEH1.2020,PHZ51_NEH1.2021,PHZ51_NEH2.2020,PHZ51_NEH3.2020,PHZ51_SCH1.2021,PHZ51_TXH1.2020,PHZ51_TXH2.2020,PHZ51_TXH2.2021,PHZ51_TXH3.2021,PHZ51_WIH2.2020,PHZ51_WIH2.2021,PHZ51.Yield
46,W10004_0152,9.023266141,10.33689967,9.161917796,11.00010313,10.29563344,10.30701162,11.19125877,12.28535348,8.226555585,12.58086238,11.87424673,10.5711917,9.423895707,10.04684719,11.42764328,10.33219862,11.18810824,12.13803645,10.20943434,10.20395353,12.77073378,12.05951112,12.59004516,11.05660633,12.46922304,10.82426265,11.19574996,7.351052447,10.24604808,6.663093221,8.91305742,8.65905042,11.12719879,10.61645298,9.792075595,8.292743843,7.344201186,10.50579549,9.901041375,10.12244719,7.348879201,8.323614722,7.701884035,7.603112601,3.506430292,10.26865493,12.89193562,8.858938472
47,W10004_0153,8.864053085,10.41037742,6.520678938,10.22310328,10.51552711,9.500992712,10.98443173,11.36689877,8.86753584,9.777050331,11.18762181,9.838024638,8.766355139,10.64531095,10.50696255,10.94668113,9.951057258,11.49576592,10.99853206,10.73370342,12.72285028,11.25644861,11.85180649,10.42241336,10.00752794,9.712357573,10.71555519,6.75048605,10.1465314,6.913127787,8.254112785,7.670288969,9.432747645,9.263253792,8.767831633,7.658236573,5.58898569,6.858205745,9.104133793,9.766441068,4.720484175,8.107203729,4.695915394,8.782057857,2.934285907,9.843609094,10.07146604,7.766470256
48,W10004_0160,9.84687576,12.7699436,10.91699491,12.93794037,9.602913081,11.1723839,12.81024079,12.66340777,9.30204016,13.02335668,13.00835923,11.6413142,11.05480642,13.21726576,12.55732304,10.37841092,10.99172601,15.06217646,12.64626331,12.28865781,14.89736132,13.25064448,14.49525234,12.09082173,13.41913281,11.48235934,12.70230013,8.769387868,11.60808744,7.887742101,9.774675467,9.525590327,10.79135148,10.76013074,9.738597991,8.004995267,7.304388562,6.634420963,9.620506278,11.57714218,6.915487318,8.685592272,6.845905321,9.554997481,4.154531778,9.61939616,11.2973194,8.95351232
49,W10004_0166,10.65919091,12.72618719,10.34288269,11.92722647,12.49135963,11.56857158,11.92199227,12.39460718,9.623529622,11.36273126,13.49566455,11.68308576,10.08203641,12.42964955,10.92153924,11.80711826,10.67192115,12.10194751,10.16507529,10.36084643,13.10934886,11.03908988,12.80619278,12.72398849,12.31376217,10.50890512,11.50295865,7.906968841,10.75976641,7.934704887,10.32025663,9.442871026,11.63339058,10.84415647,10.71897054,8.46615181,8.724425823,9.86934181,9.419839945,11.20508044,6.984101065,8.795076424,7.04653689,8.460608229,4.302658938,11.29585439,13.1008235,9.361579232
50,W10004_0168,9.113510083,12.56144152,10.43485634,12.14142192,10.81449933,10.59377446,11.12740554,12.56882796,9.22722088,12.89164283,12.96831335,11.3129922,9.758564816,12.22130537,11.6318581,12.11584564,11.76365049,13.58967413,11.31326267,11.22212352,13.64368168,11.8897985,12.62641575,10.74747721,12.25953565,10.10047078,11.77740459,8.094808678,11.03982034,8.213997511,11.16645939,9.560770626,12.36998122,10.57660619,10.00772712,9.660958623,9.186606076,11.55787987,10.51368493,10.61839044,6.939468325,8.970520707,8.57604119,9.320885504,4.775800159,13.08663581,12.60511424,9.842107847
51,W10004_0185,7.570470674,9.825971359,8.567350981,10.02970072,10.20386329,10.4779199,11.23685201,11.02956695,8.051502573,9.366109734,10.74397163,9.736661802,7.534685958,12.06586152,11.21828331,10.62193456,10.14542604,12.86581797,11.0253156,10.53901847,13.15622262,12.34083587,12.1165902,12.51403405,12.79514512,10.50126154,11.38860234,6.43001257,10.52658007,6.426279576,8.548223548,7.738051941,10.17459848,9.472489162,9.550020191,7.842482819,8.741169215,7.93494567,9.367519346,10.09300032,6.541049037,6.146230068,6.585083662,7.417580425,3.843348857,11.17354173,11.43521531,8.2993711
52,W10004_0190,10.75568652,11.48302555,10.82950225,12.59445678,11.98592084,11.77911299,13.36677668,13.52473359,10.04525525,13.55861686,13.86389175,12.16245264,10.49794799,13.43551829,13.46863365,11.87844079,11.86137875,13.85501031,11.21265199,12.05571787,14.69614921,12.86776924,14.11862012,13.44579456,14.03573464,11.64018452,12.79068228,8.348751843,12.32446281,7.964083638,10.32107611,9.330110162,11.95453592,11.69277052,10.39311086,9.245524962,9.269119395,9.534491877,11.33165842,11.31583642,7.391044074,9.099164431,7.113716291,10.83131076,4.817897002,13.21355695,12.99368771,9.924295508
53,W10004_0192,10.13044257,12.49889817,10.93549202,12.33059467,12.75669523,11.49072887,13.31400331,13.44675986,9.572850899,12.48858402,13.37547987,12.03095723,12.18846232,14.26730906,14.40783309,13.34956634,13.80924912,15.69400998,12.86432624,13.72152517,16.3750803,14.34852695,15.64364353,15.29873842,13.1222681,13.54695046,14.18839208,8.796876574,12.45929474,9.675159192,10.74467827,10.3499568,12.98642524,12.35142177,11.36614491,9.54311013,9.967379119,8.857046492,10.12488482,11.62267996,8.203612838,9.994113395,8.194082057,11.12663241,4.320049997,14.02661155,12.28337756,10.34967689
54,W10004_0197,9.835785609,11.44385262,9.862092854,11.6860386,12.73634892,11.36365887,12.54368611,12.8678791,8.560988664,12.31397145,13.24180811,11.49601008,9.974557576,12.30097451,11.68099854,11.76441074,10.75577309,11.24889642,10.1751221,10.81061519,13.9394992,12.52260937,11.80495692,10.82694393,11.9688263,10.64210529,11.45830637,7.94834512,11.81952716,6.650300404,9.751037133,8.263386377,10.9714806,10.83570111,9.562987324,7.914144218,8.002613502,7.634139246,8.433299252,9.549351687,6.510080101,8.744320056,7.152827779,8.950561003,3.1280669,12.03807651,11.26386855,8.756205702
55,W10004_0199,8.788057298,11.41681952,8.746054883,10.83523192,10.7241047,9.664874265,11.04307262,11.89150684,7.489596946,10.96514046,12.31775351,10.35292845,10.19033771,12.43457994,12.28720742,11.92566888,11.27737,13.36087533,12.49490447,11.85020851,14.36594383,12.04724741,13.58379575,13.62498931,14.0261218,11.52477839,12.49957348,9.409927535,10.89249784,7.989048671,9.939365018,8.831885032,11.24378054,10.82010396,10.23103876,8.236534614,9.180452742,10.46227537,9.771875053,10.20262345,5.099709582,9.470080108,7.80312633,8.981963526,3.685713208,12.00198319,11.65066274,9.295232364
56,W10004_0200,10.10421387,12.59890152,11.29052857,12.36267821,12.11367714,11.86140822,13.19474754,13.42559254,9.302739984,12.54440775,14.09976612,12.0816965,11.29771558,12.92289039,12.67475812,10.40233474,11.81837766,14.08562351,11.86059138,12.16270913,14.70870108,13.47773233,14.58875611,14.88441285,10.88230036,12.17335844,12.71001869,8.315621283,11.68772351,8.435623725,10.24886693,10.23865157,11.29811486,10.69463504,10.54720044,8.018395467,8.832786733,10.76723796,10.1957137,11.49310152,6.959378039,9.864307894,7.863119609,9.128039034,4.506497224,12.93399825,12.51280552,9.727090915
57,W10004_0203,9.619163212,12.14503563,10.37705726,11.34928292,11.31143282,10.54911209,12.22272362,11.98818411,8.196117331,11.28192424,11.52543714,10.96049731,10.36637013,10.40511731,12.6445898,12.2931202,11.58685865,13.14677727,11.39041467,11.90117424,14.4079803,13.03082739,13.45355696,10.91174703,12.65676214,11.69031275,12.13468635,8.358216177,11.22203357,7.145326605,10.57390721,9.277225043,11.6795089,11.22176388,10.11553281,8.763203892,9.941590752,10.3279821,9.666520026,9.699723781,8.012710813,8.852086097,6.278695755,11.10770114,3.768841106,12.72738908,13.07766278,9.590881076
58,W10004_0204,8.527569096,9.828393598,9.052262888,10.16836649,10.34017274,9.254059506,11.13115091,11.0842017,7.815716322,9.781647619,11.61597809,9.872683543,9.935455022,12.20341587,11.97657171,10.68356519,10.91889955,12.34160565,10.99681217,10.4179784,13.75787687,11.72124988,12.52717833,10.50783489,12.41453499,10.94039979,11.52452702,7.43682686,9.79505695,8.051130169,9.529369957,7.890628056,10.17648998,8.949520926,9.518365674,8.459193845,7.934296297,8.766213582,9.873107341,10.40208856,6.964990747,8.509326627,7.143435402,7.627282674,3.711414908,12.09437621,11.70539048,8.726925262
59,W10004_0206,9.185842803,11.07762501,8.826247841,10.85183168,9.477025649,10.12733681,10.90883351,10.85501905,7.428883624,10.05584876,11.65610461,10.04096358,8.699945438,11.57707511,10.92228421,11.10874538,10.5342333,12.52306023,9.793922132,9.815254126,13.05798148,9.869431681,11.45470197,10.058484,11.72779108,9.678265214,10.7729411,8.866424565,10.63338416,7.615501221,8.965560347,7.786217021,10.74927416,10.65507032,9.719405013,7.547702281,8.956224424,9.96457681,8.076447308,9.890885876,6.998197937,7.344119707,6.467406233,9.536490116,3.35688061,11.64611986,12.12683381,8.845136089
60,W10004_0212,9.605731863,11.65406066,9.967948312,11.13055631,11.4672562,11.78008119,10.97204881,12.13549113,8.354430756,12.30438104,11.99034848,11.03293952,8.786683429,11.17251717,10.84896899,10.39658283,10.57616669,11.8598467,11.2885699,10.51188644,13.34891919,12.61481288,13.2748568,12.02922526,13.07587383,9.873002799,11.40413664,8.875357614,11.65435253,6.647673769,9.691803953,10.0522357,11.44163851,10.89246387,10.16804426,8.276949996,8.654138237,10.55801278,9.422144936,11.44197571,7.145386264,8.853792441,7.519234047,8.67869387,4.449121249,12.40131204,13.32178476,9.507305826
61,W10004_0213,8.193325189,11.5341721,9.957528685,10.56320559,11.71852899,10.88128195,10.95062367,11.84955375,8.525462158,9.944972033,12.08487819,10.56395748,9.869362406,12.93081225,11.90959406,13.32722998,10.71398099,13.26311033,11.63602503,11.32567864,14.22356166,12.61687261,14.02964272,12.94791521,13.24273487,10.16364689,12.30001198,7.726483833,9.802038736,8.003350305,9.107927683,8.440201476,10.57819806,8.995791356,9.55057224,8.069218851,8.518619768,8.180266295,9.108227422,9.922525183,6.284311984,7.939340357,8.403993597,9.696274901,3.46922238,9.986882152,11.65114636,8.671729647
62,W10004_0217,9.366213891,10.41778452,9.533031784,11.49853247,10.78268058,10.26883215,10.78435036,11.54752722,8.436884957,11.57293819,11.82121353,10.54818088,10.19348527,12.38176492,12.04870236,12.92624928,11.29728108,11.74791504,11.5733501,11.54877224,13.81466914,12.75831142,12.90660304,10.80450477,12.07515486,11.01576785,11.93518081,8.786563593,10.39370551,6.762955382,8.69995057,8.776119519,10.13131423,10.19191547,9.335511895,7.893218255,7.93197477,11.21498456,9.324262811,10.29265887,6.633000048,8.795792885,4.766288807,9.289800521,4.140420252,11.65325905,11.33768072,8.817568886
63,W10004_0220,9.431954161,11.17076697,9.558183835,11.05773796,10.48746729,10.72785527,11.60142972,12.29685716,8.149547157,12.46627299,12.29766803,10.84052187,10.7214034,11.55453293,12.37250833,13.84888699,11.73304963,14.19218438,13.31257631,10.80496529,14.41169721,13.07478472,14.67208347,13.76102378,13.50664016,10.4725032,12.74563141,8.506712093,10.5682593,8.581990393,9.625667564,8.953944822,11.26983414,10.1697607,10.41381409,8.298133486,8.034776969,10.50192279,9.231447088,11.7148715,8.170444224,9.514272747,6.963977765,10.62728616,3.804008294,10.5380722,11.68305918,9.358612775
64,W10004_0221,9.978564955,11.93217195,10.12433959,11.66874543,11.77150624,11.09875795,12.11362524,10.74328344,8.918432198,10.3241626,13.35909468,11.09388039,9.214709076,12.84451569,12.0868308,10.35526073,11.13522454,13.07207953,10.27423478,11.62566259,13.99895482,13.74202446,12.31705382,10.21976962,13.08362912,10.62707058,11.75693001,8.745030806,10.8905068,7.498986033,9.93609408,9.317080311,11.49635957,10.49102374,9.942555443,8.393766233,8.181180128,8.347382117,9.844958956,10.80137725,7.629222204,10.17575984,7.683824474,7.746886749,3.892644733,12.17930107,12.02139205,9.260766629
65,W10004_0223,9.00866264,11.75181671,9.627536974,11.62511722,11.00340177,10.209837,11.69037258,11.59946297,8.764064176,10.47501723,12.58616784,10.75831428,9.350237184,10.75710705,12.07521993,11.96470496,10.92355296,12.4612022,12.06428785,9.999892189,13.90079907,12.10606789,13.20420672,10.98965018,12.15742253,11.69354991,11.68913576,8.642786993,11.04219027,9.01154758,10.09310892,9.995361279,12.20775107,11.44494303,10.60358752,8.446962936,9.732215214,7.370167577,10.66035991,10.53694551,6.738424207,10.0867938,7.385843152,9.351275474,4.711661505,12.74064269,13.18582559,9.699419711
66,W10004_0224,9.718252256,12.60752495,10.89424266,12.25283444,13.04876166,11.80561551,12.80468038,12.33566216,8.961049295,13.02178922,13.72139442,11.92470972,9.942681569,12.49347628,12.5111257,11.69054347,10.99913397,13.40847951,12.49241185,12.08305129,14.98164011,12.33193399,13.74986959,13.7032059,13.31306709,12.03720561,12.55270185,7.277082359,9.736948419,8.312388549,7.133649802,9.074222867,10.17563286,9.8732951,9.280873475,7.804343621,6.039294945,10.06664977,9.426661114,10.26027777,5.345421442,8.98073586,5.953935083,7.22399623,4.07798772,9.499911843,11.36850355,8.345590619
67,W10004_0225,10.26092921,12.53507261,11.02706779,12.13429954,12.07739877,11.54916081,13.23334413,13.79517173,8.586916557,13.73941447,14.10510315,12.09489807,11.75025561,13.78518538,12.68631129,13.13151317,12.73726344,15.10359311,13.164343,13.34656729,15.90893691,14.58058996,15.18806089,14.69165224,15.29188242,12.66923995,13.85967105,9.016390233,11.33086826,8.887141161,9.848328312,9.973517727,11.35716982,11.52086177,10.2793274,8.17377167,9.294080803,6.523680573,10.25699252,10.36810434,7.39429875,7.715461967,7.211668045,8.557745364,3.801972509,12.42200338,12.00030363,9.296684412
68,W10004_0227,9.741134314,11.51722006,9.632305766,10.68382631,10.68231511,10.6402493,12.1968003,12.16866151,9.034648226,11.39221827,13.90993835,11.05448341,10.35948932,12.42855395,12.4134302,12.17129181,10.04674631,12.02872617,11.82963376,11.04991121,14.29804432,12.29760656,12.85546054,9.721073817,11.92903052,11.05580484,11.74891452,8.048768732,11.03982034,7.497330444,9.705251663,9.640089758,11.70739909,11.39737934,9.873147747,7.901825212,6.480378001,7.84557569,9.850343374,11.31583973,6.670220859,8.549350704,6.579811005,8.268813368,3.285065243,12.12877819,11.89930808,8.984224829
69,W10004_0231,6.578758259,9.073775668,9.552225016,10.91782384,11.60621833,9.634070209,11.53026864,11.46620057,8.483703323,9.884095369,12.74982721,10.13426968,8.43349295,10.28185712,10.90791749,10.17617664,9.191998721,11.8284468,10.48631128,10.31721328,12.3806513,10.43626692,10.46259376,10.13027833,11.86279135,9.940638648,10.48833104,7.517694242,11.06538662,6.750111008,9.823107288,8.821324524,10.74604516,10.56757261,9.531693361,8.032134386,6.252026331,7.252393659,10.02632483,10.41852271,6.855518413,8.732741978,6.54234727,7.740293133,2.997482823,10.79779501,10.10077637,8.528564586
70,W10004_0241,9.85395251,11.85317173,9.967948312,11.16281237,11.60341528,11.57386926,11.78434168,12.47763287,8.282751514,11.63728174,12.46932665,11.15150036,10.70733983,12.25883749,12.70155702,13.01633397,12.13054483,13.80106024,12.31155766,12.00003599,13.62257259,12.02972276,13.94054909,11.6695868,13.55534419,11.39733787,12.51017002,9.160371181,11.05113109,7.528814084,10.2619845,9.477626403,11.34469772,10.75750712,10.73982375,8.243359212,8.382293141,11.25074547,9.929203226,10.50427539,8.325604064,9.390927514,7.171017235,9.158395743,3.925295636,12.36201467,12.64992867,9.580750791
71,W10004_0254,8.887386518,11.14429588,8.811493346,10.73025122,10.95902327,10.44742251,11.46337046,10.63005159,7.338090624,11.40409112,10.67995964,10.22685784,9.754337705,11.85636992,11.83388455,11.53681191,11.55176308,13.11627133,11.81204473,11.56472136,13.81260537,12.50488442,13.41655917,11.1942925,13.31991835,12.46104127,12.12396469,8.240256725,11.03964178,7.373016732,9.205437008,8.274561663,10.21882276,10.42636021,9.907204314,6.923466439,8.925748647,9.751386136,9.161447314,10.30388974,4.85615186,8.317358982,7.261694544,8.867145958,3.736694266,10.06583551,12.11882803,8.748747431
72,W10004_0258,8.408771899,10.45962223,9.443966834,11.41963686,10.77147127,10.74923706,11.61712187,11.79832169,9.071474732,10.46115501,12.45691129,10.60524461,9.975068025,12.26850809,12.75990825,12.55258169,11.47102192,13.18910807,11.99087615,11.60781551,14.13310096,12.93933756,12.17987939,13.70124827,14.05835922,11.85777477,12.47747056,8.965755636,11.33187209,8.510595371,10.11124518,9.595832309,11.62199035,10.88449442,10.21522641,8.788563852,8.977595683,11.30477949,10.72426231,10.96676794,7.636509001,9.461532001,8.243145516,9.550743998,5.098700388,11.1028445,13.19258417,9.814252031
73,W10004_0261,10.59632605,13.0233467,11.16099816,12.30693412,12.83357859,10.833276,12.37202313,13.36914033,9.095334113,14.28125733,13.98278215,12.16863606,9.926161251,12.26613472,11.7150463,11.99472441,9.902516233,12.60379654,11.28641215,11.27883715,13.89200199,11.46336617,12.82377863,10.77818759,12.66053992,10.55636733,11.65341931,8.465273182,11.07466058,7.620768811,10.24111522,9.631634128,12.00566805,12.12403309,10.53780651,8.443724232,9.15020471,10.78161922,11.22363741,11.43823256,6.163493654,9.480440139,7.181437684,10.36959226,4.218610225,12.62948486,13.03224627,9.79068414
74,W10004_0262,8.503118698,11.29791074,10.02497141,10.1426675,9.95865762,10.10770142,11.17156619,11.89239117,7.726204905,11.51459957,12.22680174,10.41514463,9.853726285,11.86444166,11.46663488,11.36239854,11.0500076,12.71170923,10.58836994,11.41130686,14.27079175,12.11453631,13.76852455,12.6664016,12.62903524,10.10514164,11.84735901,8.808353159,11.43098205,9.123828862,9.848714944,9.394690673,10.78230764,10.82765325,9.843182405,8.439678742,9.266825698,9.296837089,11.02161751,10.35146134,7.852856752,8.324893283,6.526352435,8.891521314,3.771519586,11.09324603,12.59084761,9.374368519
75,W10004_0264,8.10072729,9.772343,7.804049877,10.12865213,9.938646264,9.534132414,10.15015112,11.58802132,7.67002141,10.62714492,11.02653384,9.667311234,8.561159294,11.38199135,10.48936379,10.03063936,9.596045377,11.54137411,10.40711808,10.56690235,12.62808149,12.1419826,12.13737705,10.79472298,11.47734893,9.255819382,10.7864233,7.867002045,9.683040601,7.056232285,9.222360325,7.710284096,10.78586201,9.963864292,8.326608503,7.791141848,7.0893494,8.923643908,9.68267329,9.822515206,6.385572147,8.227977856,6.201540312,7.399856335,2.862246452,11.35674547,10.19469204,8.327660421
76,W10004_0268,9.572777972,11.75152351,10.81909747,10.84728432,11.49152247,10.34423186,12.44407311,13.8595939,10.3323893,13.00680314,12.53444737,11.54579495,10.0851249,12.40711511,12.75896068,12.36392868,11.29368155,13.44869707,12.37620613,12.51619423,14.25290269,13.26037639,14.34729538,11.54643107,14.73533476,11.56254529,12.63962814,7.78020418,10.29924122,7.806369801,10.05429288,9.003503346,11.61351693,11.76289164,8.657245633,8.183921552,8.285170945,10.77403559,10.2652485,8.926848759,5.714518543,10.03129637,7.620317247,8.267017952,4.240811388,11.27520222,12.05690771,9.13092812
77,W10004_0276,11.02034993,12.67827655,10.43291228,12.53287582,12.22299531,11.59929985,12.69482832,12.6817526,10.14746948,13.1055019,13.28020264,12.03604225,10.6685593,12.39058405,12.1547613,11.1017836,11.51044302,13.69484457,12.0253462,11.42283487,13.97822547,12.80467179,13.79257642,12.73700372,13.55631566,11.09195786,12.35213627,9.689158202,11.22041339,7.127969948,9.937258326,9.078597139,11.37520889,10.60813155,10.03198617,8.828668776,8.655261953,10.04845588,9.658106702,9.985176249,5.492027659,8.815657973,7.141956541,9.861931982,4.356957554,11.73413616,11.97816154,9.281261129
78,W10004_0292,7.744256652,10.4248871,9.078170187,10.51989491,9.881064625,10.14087026,10.534722,11.2482615,7.283719046,9.901779317,11.6458714,9.854863364,8.999628006,11.26616623,11.56809628,12.17989289,10.6323625,12.30201066,11.12571398,11.39695328,13.21370615,10.95060639,12.37266303,10.75245123,12.47743402,10.05111075,11.3777711,8.303986009,10.45631031,7.075398334,9.365123849,9.240664214,10.72938178,11.84159909,9.940818408,7.738344122,8.355722083,9.354355969,10.40089642,10.88952414,6.485312108,8.287085058,5.779728339,9.59059545,4.111005333,12.18508524,11.16310114,9.06470187
79,W10004_0299,10.6368504,10.93621776,10.200219,11.40821643,11.65354449,11.16534001,12.41411755,12.76303442,9.18189184,9.938776031,12.07790877,11.12510152,11.22731802,12.63198532,12.51013892,11.73357205,11.45025621,13.14228116,11.95354255,11.84935737,15.24804482,12.09844663,14.93218877,13.47776128,14.22412926,12.51403549,12.78521842,9.923245138,13.16426215,8.824729044,11.44813705,10.65335501,12.26025685,13.12905339,11.80320007,9.318441424,11.03091159,12.29618237,10.97950317,12.41430704,7.686502388,9.182556955,7.446033287,10.73773806,4.64099932,13.14884448,13.35282566,10.67205422
80,W10004_0306,9.847918631,12.5895537,11.09658439,12.22576235,11.76012303,11.27181228,12.84273857,13.25719082,9.754024486,13.96161153,13.29392907,11.99102262,10.31069381,11.70505874,12.05750626,11.83999851,11.42426071,12.47350298,12.08026436,11.61743641,14.15219201,13.28350234,13.9377793,11.6167135,12.93694947,11.36600318,12.20013297,9.484482955,10.35091575,9.809802185,11.46210182,10.95044434,12.52743358,12.15458946,10.97267784,8.549871411,8.609254202,12.66829279,11.33016829,12.41395691,7.982438168,11.2616186,8.703294255,11.12512882,5.423178004,12.98538806,12.97650051,10.5870769
81,W10004_0308,9.595709192,11.77132624,9.697022385,11.29616084,10.57730237,11.10912896,11.68178853,12.61029127,8.381307462,11.49707374,14.04619355,11.11484587,9.955447306,11.98123025,12.25869241,11.79157145,10.98594391,11.85254774,11.29506121,10.66552557,13.28994234,11.72433431,13.85636202,11.38181825,11.60188705,10.7052218,11.66754183,8.468979647,10.56571898,8.886047541,9.351207318,8.751540071,11.02600572,10.51658422,9.962360391,7.740316255,9.692455594,9.495142811,8.761751282,11.31438544,6.630787754,9.173632833,6.370202892,9.718972451,4.051570575,12.15449387,11.9914551,9.231180537
82,W10004_0344,9.320769644,11.3560038,9.701789648,10.97650515,10.61352397,10.6617289,11.22156498,13.26828117,7.963424548,12.12307158,13.13486363,10.94013882,9.740577929,11.52090654,12.10366208,10.8907402,11.54008776,13.30535471,12.03473033,11.67646528,13.15850461,11.68271716,13.9762039,10.76534415,13.46246647,10.82677541,11.90603832,7.615573964,9.18100135,7.939992374,9.92362667,8.529420411,11.4352104,11.14450774,9.87945951,8.045464319,7.457619521,10.83145255,9.508422809,10.62309357,5.827291991,7.587069985,7.5223928,9.208557307,3.893348707,11.63873827,12.34433268,9.006828846
83,W10004_0380,10.09538579,12.27049208,10.15862046,11.88256161,11.81599229,11.05628474,12.62914936,12.89213804,8.700804259,12.15324309,13.2538445,11.53713784,10.44786414,12.51679987,12.26019632,12.39342978,9.788852701,13.29365158,11.64207717,12.13129574,14.40839276,13.2079964,14.11533041,12.77906041,14.89778096,11.87313601,12.5539903,9.532252522,11.73997491,8.801655948,10.68049794,9.340380552,11.8464246,10.93662476,10.57451703,9.499673524,10.09129685,10.23464088,10.07146443,10.98651583,6.964990747,9.433180926,7.122889184,10.72804731,4.529047541,12.47589488,12.5950218,9.909249608
84,W10004_0381,10.60930781,11.75742648,10.76706725,11.75108491,12.22245072,11.71590629,12.45783741,13.66442143,8.893569434,13.05722144,13.04810675,11.81312727,10.59906758,12.16007021,12.70909287,13.04186035,12.03186121,13.23597271,11.95018593,11.51241366,15.16641025,12.81282749,15.35858187,13.61651781,14.76775354,11.44599027,12.88632898,8.027683088,11.57678354,8.069992513,10.35179382,9.753284898,11.33173809,11.11775988,10.94338188,8.919269598,10.05360651,8.121047375,9.990176804,11.99740676,7.088892173,10.15676452,7.233303691,9.862588549,4.106295646,12.84607363,12.1036856,9.682576428
85,W10004_0383,9.188851102,11.97165907,9.444675646,10.84700056,11.45626605,10.09308664,10.1313171,11.60183072,8.445329769,12.44611495,11.98089769,10.69154812,9.759848612,12.07509685,11.69278383,11.97346483,10.53012345,12.07439485,11.32100635,10.95845886,13.35144311,11.55640955,13.69341153,11.12625351,12.69187497,10.61183683,11.67260051,7.350244821,9.491096975,7.571516966,9.587521647,9.281065306,10.40057477,8.990745484,9.285960392,9.034297655,8.268195953,9.63027804,9.93134702,10.99702262,6.885517001,8.878084178,7.811428077,8.845573306,3.354814882,11.55455925,10.859239,8.900454167
86,W10004_0389,9.189325062,11.41297237,9.038533146,10.91082407,10.71781896,10.56221838,11.76756559,11.61540016,8.095695223,10.21094463,11.02182312,10.41301098,9.119114526,12.51215397,11.52840495,11.82885736,10.49927575,12.33840103,11.78814863,10.72140088,13.13475775,12.04137703,12.93425817,12.34245477,13.27804128,10.69494398,11.76868501,6.967675631,10.82472519,7.463742144,9.378959862,8.650800456,10.35496014,10.17764644,10.12067653,7.795239736,8.679970529,10.82103041,10.5210395,11.45222116,5.890111726,9.219101681,6.088671605,8.688064491,4.106074118,10.2216619,11.76170307,8.959203816
87,W10004_0403,8.86296277,12.17846395,10.31308101,11.89686263,12.11557891,11.53026988,13.24411545,12.98325754,9.218613791,12.95730381,14.115469,11.76508898,8.363571141,11.48928092,12.41969523,10.21514174,11.65620083,13.30157204,11.50397168,11.2952319,14.23534924,12.82522628,15.00435912,11.04963644,12.85966281,11.60606193,11.98749724,8.664384842,12.06779879,8.914139775,11.1796109,9.789232693,11.85939487,12.12506752,10.57485931,8.255626334,8.787954931,11.78676409,10.44678583,11.79499054,7.731366189,9.609090738,7.497186004,10.76082399,4.471448624,11.28995475,13.46121449,10.05338476
88,W10004_0409,10.24238117,13.13613722,11.0203579,12.85388852,12.82608508,11.65512018,13.05796489,13.63053797,9.214534433,13.25503807,14.4328672,12.30226478,10.66418059,13.13895411,13.6350512,13.31177424,13.72138963,13.40440125,12.70607881,12.66964886,14.35959993,12.50371359,15.38248123,14.23857202,13.1222681,12.11624589,13.21245425,9.788166516,11.38664753,8.708417859,10.48607894,10.20998991,12.43721099,13.6063775,10.93609028,9.304337501,10.12401592,11.07097655,10.19760165,11.37156336,7.194178898,8.924612562,7.438670164,10.35324039,4.436777771,13.53962092,14.12444379,10.28195095
89,W10004_0410,9.272411403,11.01013891,9.624131052,10.53382708,10.06413468,10.77633203,11.35956997,12.58238103,8.290603598,11.83341339,12.05746512,10.67312802,10.24117275,12.01058072,11.64000755,11.21656719,10.32728144,12.25169599,11.64031663,10.81908946,12.73734013,11.42885543,12.37715629,12.869344,12.90729581,10.76902949,11.65969521,7.309738627,11.18534596,8.289770926,9.421560701,8.193013922,10.96881752,10.32186923,10.12499356,7.283449135,8.072889688,10.49660403,9.987925222,10.99956743,7.013839338,9.244515555,6.587206448,9.441302357,3.668990601,12.45075876,9.887094084,9.047462655
90,W10004_0419,9.362529082,10.67074242,10.31145071,11.55091335,11.56729547,10.54889472,12.32458467,12.85797492,8.669506365,11.76767502,12.44720941,11.09807056,9.501932705,12.63302688,12.27633245,12.19655155,12.37716772,12.93023956,11.56640827,11.84687889,14.22910106,12.25897228,13.17981703,13.63011607,13.1222681,10.89250259,12.33152251,9.695600993,10.28545572,8.191553302,10.76269972,10.15558393,12.00163551,11.4867571,10.34644565,8.57966105,8.816067342,12.33025356,10.36944948,11.12005288,7.802421175,10.73969059,8.41424989,10.05109462,4.538328737,12.38506547,12.90541793,10.04887423
